College Code,College Name,Branch,Category,Rank,Round
E090,"PES Institute of Technology and Management, Shivamogga",Artificial Intelligence & Machine Learning (AI),GM,111068,3
E090,"PES Institute of Technology and Management, Shivamogga",Artificial Intelligence & Machine Learning (AI),KKR,69102,1
E090,"PES Institute of Technology and Management, Shivamogga",Civil Engineering (CV),GM,108265,1
E090,"PES Institute of Technology and Management, Shivamogga",Computer Engineering (CE),GM,37346,1
E090,"PES Institute of Technology and Management, Shivamogga",Computer Engineering (CE),GM,110737,3
E090,"PES Institute of Technology and Management, Shivamogga",Computer Science & Design (CG),GM,56991,1
E090,"PES Institute of Technology and Management, Shivamogga",Computer Science & Engineering (CS),GM,25870,1
E090,"PES Institute of Technology and Management, Shivamogga",Computer Science & Engineering (CS),GM,82096,3
E090,"PES Institute of Technology and Management, Shivamogga",Computer Science & Engineering (CS),GM,84099,4
E090,"PES Institute of Technology and Management, Shivamogga",Computer Science & Engineering (CS),KKR,77624,1
E090,"PES Institute of Technology and Management, Shivamogga",Computer Science & Engineering (Data Science) (CD),GM,33284,1
E090,"PES Institute of Technology and Management, Shivamogga",Computer Science & Engineering (Data Science) (CD),GM,106482,3
E090,"PES Institute of Technology and Management, Shivamogga",Electrical & Electronics Engineering (EE),GM,110525,1
E090,"PES Institute of Technology and Management, Shivamogga",Electrical & Electronics Engineering (EE),GM,69375,3
E090,"PES Institute of Technology and Management, Shivamogga",Electronics & Comm- unication Engineering (EC),GM,58780,1
E090,"PES Institute of Technology and Management, Shivamogga",Electronics & Communicati on Engineering (EC),GM,108985,3
